driver id,car id,drive name,city,vechicle type,vechicle age,battery capacity(kw),total km driven,current charge percentage,estimated rangekm,batery health,vechicle-status,average energy per km kwh,charging cost,total maintanace cost,max speed,gross revenue,driver earnings
11311,111311,Driver_11311,Delhi,Mini EV,7.6,40,122994.4,61.1,133.6,95.4,Active,0.183,3593.51,27971.95,100,199164.05,134104.81
11312,111312,Driver_11312,Chennai,Hatchback,2.2,40,169293.3,93.3,205.1,94.1,Maintenance,0.182,2523.92,25607.42,160,226838.03,93817.07
11313,111313,Driver_11313,Hyderabad,Sedan,5.3,50,36634.0,37.3,138.1,91.7,Inactive,0.135,4589.68,32830.79,140,714257.71,463605.41
11314,111314,Driver_11314,Delhi,Hatchback,6.7,50,118131.4,90.8,262.4,74.1,Inactive,0.173,2439.64,32703.95,160,137682.58,84086.39
11315,111315,Driver_11315,Hyderabad,Hatchback,6.7,40,48976.2,89.7,276.0,97.5,Maintenance,0.13,2606.99,27266.55,160,238784.92,162150.95
11316,111316,Driver_11316,Mumbai,SUV,0.6,60,174937.5,39.4,118.8,82.0,Maintenance,0.199,3865.57,45013.28,160,723009.32,365206.28
11317,111317,Driver_11317,Hyderabad,SUV,4.7,75,177804.2,81.0,424.8,85.1,Maintenance,0.143,3232.96,21440.73,160,235311.92,146315.16
11318,111318,Driver_11318,Mumbai,Mini EV,7.1,30,151088.0,97.3,213.1,87.2,Active,0.137,3651.76,12018.4,140,527095.99,227809.95
11319,111319,Driver_11319,Mumbai,SUV,7.8,50,54502.5,52.9,164.3,84.0,Active,0.161,3606.94,18633.29,140,555524.0,387992.68
11320,111320,Driver_11320,Hyderabad,SUV,3.2,30,196240.8,54.2,120.4,82.7,Inactive,0.135,3486.66,23924.19,140,103123.53,71504.3
11321,111321,Driver_11321,Mumbai,Sedan,6.6,40,13523.2,51.8,136.3,97.6,Inactive,0.152,2150.49,10804.82,160,642156.3,379767.93
11322,111322,Driver_11322,Delhi,Hatchback,2.6,40,183647.3,94.4,215.8,88.5,Inactive,0.175,2749.19,38024.96,120,282195.17,125193.83
11323,111323,Driver_11323,Hyderabad,Sedan,6.4,60,133588.7,49.2,192.9,83.1,Maintenance,0.153,3064.68,46793.53,100,492939.83,242885.13
11324,111324,Driver_11324,Hyderabad,Hatchback,4.0,40,82260.9,58.0,122.1,83.4,Inactive,0.19,1283.41,22537.56,100,512105.11,334710.74
11325,111325,Driver_11325,Mumbai,Mini EV,2.1,40,61377.6,40.2,130.7,87.2,Inactive,0.123,1407.73,29945.4,120,189360.96,95813.6
11326,111326,Driver_11326,Chennai,Hatchback,2.9,60,86674.4,48.7,235.6,92.0,Inactive,0.124,4466.91,29642.01,160,442498.73,293265.16
11327,111327,Driver_11327,Bangalore,SUV,3.9,40,91205.2,44.3,134.2,93.5,Maintenance,0.132,2297.68,13825.69,100,585535.78,404292.96
11328,111328,Driver_11328,Chennai,SUV,7.7,40,124901.9,76.7,157.3,99.7,Maintenance,0.195,4648.53,22862.67,160,747770.24,497665.91
11329,111329,Driver_11329,Chennai,SUV,7.1,30,247933.2,66.4,132.8,79.6,Maintenance,0.15,3393.94,18205.66,100,138974.11,66531.26
11330,111330,Driver_11330,Hyderabad,Sedan,7.9,40,245165.2,59.8,120.2,89.6,Active,0.199,1511.28,19766.38,100,620537.05,301539.26
11331,111331,Driver_11331,Delhi,Mini EV,1.7,30,222456.4,23.0,53.5,85.6,Inactive,0.129,996.94,28308.07,120,116674.92,72567.84
11332,111332,Driver_11332,Delhi,SUV,1.8,50,122767.5,42.1,107.4,78.2,Maintenance,0.196,4878.3,28816.52,100,396575.44,242118.05
11333,111333,Driver_11333,Hyderabad,Mini EV,5.2,75,39873.8,45.0,253.8,79.8,Active,0.133,4304.05,22830.04,140,753418.18,441666.88
11334,111334,Driver_11334,Chennai,Hatchback,2.6,75,81310.5,59.0,240.5,77.3,Inactive,0.184,3828.46,31766.23,160,250854.5,113913.16
11335,111335,Driver_11335,Delhi,Hatchback,4.2,60,217529.5,31.6,154.1,85.5,Inactive,0.123,2526.77,23393.61,140,356809.98,199183.07
11336,111336,Driver_11336,Chennai,Mini EV,5.6,30,100099.5,53.5,84.9,89.6,Active,0.189,3218.0,11585.54,160,327655.02,191558.11
11337,111337,Driver_11337,Delhi,Hatchback,3.2,30,18285.2,39.7,66.5,87.4,Inactive,0.179,3214.48,46809.86,100,650918.95,405812.09
11338,111338,Driver_11338,Bangalore,SUV,5.1,30,125989.9,62.3,147.2,79.9,Inactive,0.127,3999.13,35752.11,120,160078.23,71195.85
11339,111339,Driver_11339,Hyderabad,Sedan,5.3,75,56257.3,63.4,258.4,79.1,Active,0.184,3773.84,24353.96,140,659130.84,317045.57
11340,111340,Driver_11340,Chennai,SUV,1.0,50,160314.9,66.1,210.5,73.1,Maintenance,0.157,2226.97,43680.99,140,475540.3,314357.7
11341,111341,Driver_11341,Bangalore,SUV,0.8,60,118448.6,25.2,97.5,86.5,Inactive,0.155,3934.33,12363.41,160,782341.4,368856.48
11342,111342,Driver_11342,Delhi,Sedan,7.9,40,142160.5,52.9,140.1,80.2,Maintenance,0.151,866.05,38095.14,160,562032.99,313111.93
11343,111343,Driver_11343,Mumbai,SUV,5.8,30,77012.6,48.3,82.8,98.3,Active,0.175,2680.85,8729.59,140,661340.02,358470.92
11344,111344,Driver_11344,Mumbai,Mini EV,6.1,75,88340.5,57.4,232.7,89.5,Maintenance,0.185,1838.32,34949.85,120,688285.33,481651.89
11345,111345,Driver_11345,Delhi,Hatchback,6.8,60,227419.9,83.2,275.8,74.2,Active,0.181,1942.29,22404.56,160,395740.61,275500.08
11346,111346,Driver_11346,Delhi,SUV,2.2,40,202737.0,62.7,127.3,87.8,Active,0.197,635.95,26841.63,120,418122.44,272578.33
11347,111347,Driver_11347,Delhi,Hatchback,2.4,75,215788.1,66.6,326.5,80.0,Active,0.153,1640.11,33874.61,140,413337.76,243749.62
11348,111348,Driver_11348,Hyderabad,Mini EV,5.9,30,184730.3,72.1,120.8,83.2,Active,0.179,3351.98,15746.86,100,308719.87,204774.43
11349,111349,Driver_11349,Hyderabad,Mini EV,3.0,40,94014.4,67.8,213.5,97.8,Inactive,0.127,537.71,21242.86,120,777390.69,324348.04
11350,111350,Driver_11350,Chennai,Hatchback,3.6,50,11977.5,94.8,274.0,75.0,Active,0.173,1731.23,34994.54,140,399426.59,163854.45
11351,111351,Driver_11351,Hyderabad,SUV,2.0,40,165710.5,35.9,117.7,80.8,Maintenance,0.122,709.63,8397.6,160,781628.89,448291.0
11352,111352,Driver_11352,Bangalore,Sedan,5.7,30,167670.6,73.2,139.0,89.6,Maintenance,0.158,2866.53,27858.95,140,362170.12,155100.08
11353,111353,Driver_11353,Hyderabad,SUV,2.7,60,81557.5,93.1,317.4,91.2,Maintenance,0.176,3460.8,17659.02,120,562719.48,323894.34
11354,111354,Driver_11354,Hyderabad,Sedan,3.1,60,114064.7,56.6,267.4,94.1,Inactive,0.127,3329.46,11702.12,140,101693.42,41686.52
11355,111355,Driver_11355,Chennai,Sedan,7.9,40,133380.3,15.3,31.1,86.4,Maintenance,0.197,1456.46,40160.84,120,159230.77,91585.14
11356,111356,Driver_11356,Delhi,SUV,3.2,40,169867.0,92.0,259.2,75.3,Maintenance,0.142,1285.73,20071.83,100,653190.51,417601.72
11357,111357,Driver_11357,Mumbai,Sedan,4.6,75,82944.8,86.9,402.3,92.6,Inactive,0.162,722.1,14202.08,100,263443.24,176681.32
11358,111358,Driver_11358,Delhi,Mini EV,0.7,60,66238.0,44.4,186.3,79.7,Inactive,0.143,1101.86,40357.39,140,128637.62,56435.46
11359,111359,Driver_11359,Chennai,Sedan,1.6,40,187599.3,11.2,23.5,81.8,Maintenance,0.191,1594.28,20135.28,120,276000.24,163275.7
11360,111360,Driver_11360,Bangalore,Mini EV,7.6,30,223093.1,23.6,55.3,81.9,Active,0.128,1484.52,33981.63,100,307542.7,181270.52
11361,111361,Driver_11361,Chennai,Mini EV,2.1,75,140078.0,52.0,197.0,97.4,Active,0.198,2604.06,25268.99,120,734881.82,318538.26
11362,111362,Driver_11362,Chennai,Mini EV,5.9,50,41962.4,93.0,378.0,75.3,Inactive,0.123,3971.74,17038.93,100,424917.2,211777.96
11363,111363,Driver_11363,Delhi,Mini EV,0.5,50,126456.1,52.8,163.0,94.8,Maintenance,0.162,516.47,13640.78,160,461833.05,198637.37
11364,111364,Driver_11364,Chennai,SUV,7.5,60,10202.3,43.3,130.6,85.4,Maintenance,0.199,3158.68,37740.85,120,96216.86,51338.68
11365,111365,Driver_11365,Chennai,Hatchback,6.3,30,136175.3,98.4,169.7,80.4,Active,0.174,4009.88,15549.26,160,53611.26,35187.17
11366,111366,Driver_11366,Mumbai,SUV,5.5,75,216676.4,13.1,67.3,88.9,Inactive,0.146,4599.41,38798.27,120,108558.91,50441.95
11367,111367,Driver_11367,Delhi,SUV,2.4,30,165630.1,54.6,103.7,95.5,Active,0.158,2910.4,25678.96,100,435800.28,303736.54
11368,111368,Driver_11368,Delhi,Mini EV,3.6,30,133106.6,86.2,160.6,98.9,Inactive,0.161,1133.81,33201.59,120,364542.83,157227.05
11369,111369,Driver_11369,Chennai,SUV,3.0,75,106029.3,87.5,341.8,92.8,Inactive,0.192,1115.27,30511.19,160,317670.08,194845.9
11370,111370,Driver_11370,Delhi,Hatchback,7.2,30,162349.7,98.2,196.4,90.2,Inactive,0.15,2811.71,23504.51,160,217287.9,139833.41
11371,111371,Driver_11371,Mumbai,SUV,6.5,50,121154.4,65.2,168.0,71.4,Inactive,0.194,599.8,26825.52,160,80609.32,38594.19
11372,111372,Driver_11372,Bangalore,SUV,2.9,30,169722.7,52.1,98.9,77.1,Maintenance,0.158,2762.88,23733.38,160,295750.94,178042.16
11373,111373,Driver_11373,Bangalore,SUV,6.7,75,25009.4,34.5,156.8,76.5,Inactive,0.165,1805.46,18996.47,160,753896.91,421253.49
11374,111374,Driver_11374,Mumbai,SUV,6.5,60,65509.7,92.3,293.0,77.4,Active,0.189,2526.77,45063.75,120,242060.39,133116.21
11375,111375,Driver_11375,Delhi,SUV,3.1,75,177823.9,23.2,99.4,86.4,Active,0.175,2485.17,16642.4,100,121227.73,74786.58
11376,111376,Driver_11376,Bangalore,Mini EV,7.4,40,127677.0,58.5,162.5,86.3,Inactive,0.144,2751.33,25816.23,100,150379.87,103012.11
11377,111377,Driver_11377,Delhi,Mini EV,7.0,60,226904.4,19.9,61.2,77.6,Inactive,0.195,1754.29,23245.49,140,447373.51,257714.18
11378,111378,Driver_11378,Mumbai,Mini EV,5.0,50,88936.0,93.6,287.1,73.2,Inactive,0.163,1237.93,31961.15,120,89885.76,58895.82
11379,111379,Driver_11379,Bangalore,Hatchback,1.7,30,136708.1,80.1,162.4,70.5,Inactive,0.148,2536.95,17079.67,140,519044.8,285807.75
11380,111380,Driver_11380,Mumbai,Hatchback,3.7,60,208724.3,91.7,384.8,91.8,Maintenance,0.143,4102.04,19543.24,140,105422.99,63243.13
11381,111381,Driver_11381,Hyderabad,SUV,3.5,50,184052.0,26.1,88.2,98.1,Inactive,0.148,3972.34,34687.65,140,212407.72,112299.86
11382,111382,Driver_11382,Hyderabad,Mini EV,3.0,50,58021.0,36.9,97.1,79.0,Active,0.19,3403.09,36241.6,140,525990.54,220708.95
11383,111383,Driver_11383,Delhi,Mini EV,2.2,50,216029.0,61.7,178.3,81.1,Active,0.173,2904.49,19831.95,140,54558.18,28915.88
11384,111384,Driver_11384,Hyderabad,Hatchback,7.9,30,51712.1,80.0,155.8,89.0,Maintenance,0.154,1772.74,23914.68,100,466256.98,258342.86
11385,111385,Driver_11385,Bangalore,Mini EV,5.7,40,195906.7,91.6,199.1,99.8,Active,0.184,4715.18,17666.93,100,675243.96,349194.81
11386,111386,Driver_11386,Bangalore,Mini EV,6.3,75,223391.9,19.4,112.8,85.5,Maintenance,0.129,773.48,35295.82,140,792269.17,544232.53
11387,111387,Driver_11387,Bangalore,Hatchback,3.9,50,122412.0,76.2,235.2,93.6,Inactive,0.162,3296.85,22045.48,120,529118.08,301288.78
11388,111388,Driver_11388,Mumbai,Hatchback,3.0,30,122147.6,28.0,56.8,99.5,Inactive,0.148,4222.34,41743.48,120,729585.75,343823.36
11389,111389,Driver_11389,Hyderabad,SUV,7.5,50,232322.7,91.7,305.7,78.4,Inactive,0.15,1372.16,18072.32,120,743601.65,370153.33
11390,111390,Driver_11390,Chennai,Hatchback,2.7,75,68862.4,74.9,282.3,70.4,Maintenance,0.199,538.74,21801.99,140,605378.66,324140.96
11391,111391,Driver_11391,Chennai,Sedan,5.6,75,20154.8,68.5,389.2,96.7,Inactive,0.132,4902.73,21820.74,160,481372.71,228821.99
11392,111392,Driver_11392,Bangalore,Mini EV,2.0,40,214976.8,88.4,193.2,98.2,Maintenance,0.183,1391.82,42219.54,120,535533.02,312998.26
11393,111393,Driver_11393,Chennai,SUV,7.3,30,152368.2,10.7,19.7,76.6,Inactive,0.163,2891.31,39237.83,160,272547.24,178229.0
11394,111394,Driver_11394,Mumbai,Mini EV,3.7,30,41472.0,19.9,37.5,97.1,Inactive,0.159,4181.78,30711.92,100,573914.47,280034.46
11395,111395,Driver_11395,Mumbai,SUV,7.3,60,218126.6,85.4,291.1,96.2,Active,0.176,1053.78,16652.88,160,719710.88,305478.02
11396,111396,Driver_11396,Mumbai,Sedan,2.0,75,200032.3,83.2,339.1,96.5,Inactive,0.184,1451.03,12533.37,160,690477.97,476254.67
11397,111397,Driver_11397,Hyderabad,Sedan,6.0,60,222372.7,45.4,140.4,75.2,Inactive,0.194,4987.53,21421.94,100,300382.47,205705.68
11398,111398,Driver_11398,Bangalore,Hatchback,1.7,40,190815.2,63.3,151.6,91.5,Inactive,0.167,2024.93,15229.91,100,617778.87,247286.63
11399,111399,Driver_11399,Mumbai,Hatchback,7.8,40,153682.4,78.0,160.8,97.5,Inactive,0.194,3186.06,12041.58,120,602272.32,302760.99
11400,111400,Driver_11400,Mumbai,Hatchback,0.9,60,33652.4,33.1,113.5,87.4,Active,0.175,4466.4,27117.48,160,723863.75,498773.11
11401,111401,Driver_11401,Hyderabad,Mini EV,6.6,30,89175.0,21.3,48.8,73.9,Active,0.131,2864.14,14405.39,100,91381.62,45734.05
11402,111402,Driver_11402,Delhi,Sedan,6.3,50,113445.2,23.8,76.3,95.9,Maintenance,0.156,2195.11,16706.67,160,271654.25,114990.07
11403,111403,Driver_11403,Delhi,Sedan,5.4,30,205370.0,48.3,73.2,81.4,Maintenance,0.198,2708.39,9307.14,100,152561.89,79753.26
11404,111404,Driver_11404,Mumbai,Mini EV,5.9,60,98180.8,99.4,397.6,82.8,Active,0.15,2461.08,40288.53,160,87739.28,61052.62
11405,111405,Driver_11405,Hyderabad,Sedan,7.7,40,112336.2,59.0,146.6,78.2,Active,0.161,1611.63,14047.24,120,65843.63,42388.18
11406,111406,Driver_11406,Mumbai,SUV,6.5,75,108292.5,10.0,53.6,92.5,Active,0.14,1162.66,11922.74,160,647628.97,308494.69
11407,111407,Driver_11407,Mumbai,SUV,6.4,50,129445.7,71.3,272.1,72.8,Inactive,0.131,3859.81,36686.73,100,594934.57,271221.11
11408,111408,Driver_11408,Hyderabad,Sedan,6.1,60,94415.1,53.4,171.3,70.4,Active,0.187,3939.02,25979.95,140,676349.9,371322.38
11409,111409,Driver_11409,Bangalore,Mini EV,1.8,60,167741.9,88.4,408.0,72.3,Maintenance,0.13,666.26,32570.83,100,79223.03,48642.02
11410,111410,Driver_11410,Hyderabad,Sedan,1.5,40,222999.9,69.9,165.4,97.3,Inactive,0.169,586.47,16049.24,160,751408.48,500855.95
11411,111411,Driver_11411,Chennai,Sedan,5.7,60,15621.9,62.6,264.5,75.8,Active,0.142,4560.4,29119.26,120,559190.12,277006.57
11412,111412,Driver_11412,Chennai,Mini EV,5.3,75,66647.4,28.3,145.4,92.6,Maintenance,0.146,3142.72,27879.49,120,318864.78,186545.94
11413,111413,Driver_11413,Bangalore,SUV,3.5,50,207279.2,19.9,71.6,86.1,Maintenance,0.139,1308.06,11988.18,100,582218.9,308108.87
11414,111414,Driver_11414,Mumbai,SUV,5.1,50,32813.4,69.3,188.3,85.8,Active,0.184,4239.15,27331.78,160,139792.21,67126.32
11415,111415,Driver_11415,Bangalore,Mini EV,1.2,40,89655.5,94.4,262.2,71.2,Maintenance,0.144,2123.94,22921.44,160,95815.21,62340.34
11416,111416,Driver_11416,Hyderabad,SUV,3.0,75,19279.5,63.4,274.9,76.3,Maintenance,0.173,3891.21,35391.8,100,275790.66,156194.04
11417,111417,Driver_11417,Mumbai,Hatchback,4.0,50,60060.4,55.0,184.6,73.8,Active,0.149,4948.73,28570.08,120,51039.12,28600.34
11418,111418,Driver_11418,Hyderabad,Sedan,3.0,30,229167.7,14.2,30.0,91.9,Inactive,0.142,1569.08,35587.92,140,633100.99,428109.89
11419,111419,Driver_11419,Hyderabad,Mini EV,1.4,30,194087.2,16.6,34.8,73.1,Active,0.143,1634.19,42899.83,100,466091.12,191346.7
11420,111420,Driver_11420,Mumbai,SUV,6.3,60,236908.6,57.5,259.4,76.4,Inactive,0.133,1680.49,22235.45,140,342388.36,192875.71
11421,111421,Driver_11421,Delhi,Mini EV,0.6,40,212597.0,11.6,25.4,88.1,Maintenance,0.183,3299.87,15486.81,160,251542.24,138418.69
11422,111422,Driver_11422,Chennai,Mini EV,5.4,75,175970.4,73.7,298.8,78.9,Active,0.185,2231.35,40907.28,160,405793.09,216032.69
11423,111423,Driver_11423,Hyderabad,Sedan,2.8,30,63189.5,76.7,185.6,79.4,Active,0.124,1193.63,14425.79,160,60029.54,25740.73
11424,111424,Driver_11424,Hyderabad,Sedan,6.5,50,10442.9,97.8,262.9,94.8,Maintenance,0.186,893.22,11052.18,120,693611.29,346191.13
11425,111425,Driver_11425,Mumbai,SUV,6.9,40,157110.6,43.0,91.0,82.7,Maintenance,0.189,1037.4,19769.17,140,242148.88,103533.63
11426,111426,Driver_11426,Bangalore,Sedan,2.6,75,195178.3,56.5,268.2,87.7,Inactive,0.158,3259.23,16614.36,140,402088.61,210128.98
11427,111427,Driver_11427,Bangalore,Mini EV,5.9,60,203429.1,65.4,304.2,87.1,Active,0.129,4861.18,33509.0,120,290432.61,153979.73
11428,111428,Driver_11428,Bangalore,SUV,6.5,50,208916.3,10.6,35.8,72.5,Maintenance,0.148,1917.43,7361.56,100,629678.77,300677.56
11429,111429,Driver_11429,Hyderabad,Sedan,5.1,50,19242.5,43.0,112.6,72.1,Inactive,0.191,2627.13,21552.37,100,151459.21,104694.85
11430,111430,Driver_11430,Mumbai,Hatchback,5.1,40,85306.3,40.4,101.0,83.2,Inactive,0.16,4589.76,15489.64,140,661362.14,278769.38
11431,111431,Driver_11431,Mumbai,Sedan,6.2,30,140778.3,57.7,106.9,89.3,Maintenance,0.162,1614.28,23508.87,120,774281.61,534206.6
11432,111432,Driver_11432,Chennai,SUV,4.0,40,193579.9,88.6,213.5,97.0,Active,0.166,682.67,19113.51,120,657865.2,393020.29
11433,111433,Driver_11433,Bangalore,Sedan,7.8,50,207432.3,85.5,221.5,94.0,Active,0.193,2588.26,17981.26,140,507344.75,209255.72
11434,111434,Driver_11434,Mumbai,Sedan,7.1,40,115044.7,10.7,31.0,95.3,Active,0.138,4494.68,40771.6,100,115745.45,75765.41
11435,111435,Driver_11435,Delhi,Hatchback,4.5,40,57166.1,79.3,182.3,78.9,Maintenance,0.174,4115.43,8208.72,160,518770.59,233552.17
11436,111436,Driver_11436,Hyderabad,SUV,4.0,40,178479.1,27.3,58.4,72.9,Active,0.187,4568.12,24324.25,160,759442.54,495966.36
11437,111437,Driver_11437,Mumbai,Mini EV,5.7,50,211023.4,45.6,172.7,72.9,Inactive,0.132,1604.17,16818.14,100,550097.37,317302.66
11438,111438,Driver_11438,Chennai,SUV,0.9,40,120633.5,16.5,49.6,86.3,Maintenance,0.133,3195.44,35966.51,160,794609.59,528069.45
11439,111439,Driver_11439,Mumbai,SUV,4.4,40,61130.5,76.6,220.4,93.8,Maintenance,0.139,1195.67,5175.1,100,734414.72,349711.98
11440,111440,Driver_11440,Delhi,SUV,6.9,75,92097.0,45.3,185.7,80.5,Maintenance,0.183,1630.3,32022.25,140,75220.38,39969.64
11441,111441,Driver_11441,Hyderabad,Sedan,3.6,40,61988.6,52.0,108.9,73.0,Active,0.191,4278.58,24254.88,120,166257.38,107789.7
11442,111442,Driver_11442,Chennai,Hatchback,6.9,60,42590.3,29.5,135.1,94.5,Inactive,0.131,2047.03,37015.3,160,502722.92,340876.67
11443,111443,Driver_11443,Delhi,Hatchback,1.1,30,118215.7,85.6,154.7,73.7,Maintenance,0.166,2039.6,10401.85,160,328749.88,160805.59
11444,111444,Driver_11444,Mumbai,Mini EV,4.0,60,5769.0,43.9,168.8,94.7,Inactive,0.156,1594.83,23480.47,140,320475.39,190183.17
11445,111445,Driver_11445,Chennai,SUV,5.7,50,245308.7,56.2,165.3,74.2,Maintenance,0.17,3003.51,21611.09,160,715649.71,342161.9
11446,111446,Driver_11446,Hyderabad,Hatchback,4.6,40,176878.8,13.7,38.6,89.9,Active,0.142,2410.29,26946.9,140,403091.84,281300.64
11447,111447,Driver_11447,Hyderabad,Hatchback,5.6,40,150176.6,74.9,172.2,75.6,Maintenance,0.174,1033.49,31274.76,120,576204.52,281438.47
11448,111448,Driver_11448,Delhi,Mini EV,2.8,40,246505.7,51.0,136.0,93.5,Inactive,0.15,4202.45,22580.08,100,635009.12,391185.94
11449,111449,Driver_11449,Mumbai,Sedan,3.7,75,248000.3,65.1,262.5,86.5,Maintenance,0.186,772.78,41928.59,140,511953.01,327696.33
11450,111450,Driver_11450,Chennai,Mini EV,5.6,75,187235.8,39.3,190.2,99.6,Inactive,0.155,597.02,40099.1,100,97370.23,47529.12
11451,111451,Driver_11451,Hyderabad,Sedan,2.8,30,167011.8,36.4,57.5,97.4,Maintenance,0.19,4121.03,22109.65,120,638621.74,407058.04
11452,111452,Driver_11452,Chennai,Hatchback,7.1,40,73167.7,14.6,33.8,94.4,Active,0.173,4838.39,10758.9,100,463507.77,225456.22
11453,111453,Driver_11453,Hyderabad,SUV,4.0,60,43487.3,59.5,190.9,93.0,Inactive,0.187,1068.86,17924.85,140,411298.93,254273.58
11454,111454,Driver_11454,Delhi,Mini EV,1.5,75,160072.6,97.8,458.4,80.4,Inactive,0.16,1986.88,19051.73,140,459998.91,300942.14
11455,111455,Driver_11455,Delhi,Sedan,3.1,30,113924.4,65.5,122.0,83.3,Inactive,0.161,2922.03,30806.71,140,264529.03,146414.49
11456,111456,Driver_11456,Chennai,Hatchback,2.7,40,227149.3,17.0,35.2,87.5,Active,0.193,4347.9,38402.09,160,449995.68,276060.95
11457,111457,Driver_11457,Hyderabad,SUV,5.3,30,11148.0,47.5,72.7,95.9,Inactive,0.196,3067.32,22814.55,100,702080.96,399273.21
11458,111458,Driver_11458,Chennai,Sedan,3.5,40,173291.1,26.2,81.9,96.7,Active,0.128,3777.11,21761.59,160,222361.07,121516.82
11459,111459,Driver_11459,Chennai,Mini EV,6.8,50,29933.8,70.5,279.8,83.2,Inactive,0.126,2376.6,38539.14,140,661863.82,376720.11
11460,111460,Driver_11460,Bangalore,Sedan,6.7,60,18770.2,97.2,324.0,76.4,Active,0.18,2892.98,33606.09,100,633722.52,439424.37
11461,111461,Driver_11461,Mumbai,SUV,5.8,75,48332.2,64.5,253.3,80.9,Active,0.191,690.6,13423.86,160,599938.15,383972.85
11462,111462,Driver_11462,Bangalore,SUV,1.8,30,109344.8,38.4,61.9,79.7,Inactive,0.186,2539.28,25952.35,160,645572.22,295821.63
11463,111463,Driver_11463,Mumbai,Sedan,4.5,75,35875.8,91.6,413.9,80.7,Maintenance,0.166,1027.26,45757.21,140,493830.8,208451.52
11464,111464,Driver_11464,Chennai,Sedan,6.8,60,30275.8,67.6,234.5,79.4,Maintenance,0.173,1548.54,9355.18,160,188940.53,112642.91
11465,111465,Driver_11465,Mumbai,Sedan,1.2,75,122404.7,18.1,86.5,90.0,Inactive,0.157,3012.76,30023.87,100,587836.95,312406.22
11466,111466,Driver_11466,Chennai,Hatchback,2.7,50,222230.9,52.9,215.0,83.0,Active,0.123,3353.66,34726.21,120,333522.11,170059.88
11467,111467,Driver_11467,Hyderabad,Sedan,0.7,30,154137.9,18.2,30.5,95.7,Maintenance,0.179,901.48,26686.08,100,728825.8,358642.95
11468,111468,Driver_11468,Delhi,SUV,7.5,50,97749.5,52.4,171.2,92.4,Inactive,0.153,1738.45,19033.03,140,602053.55,407564.31
11469,111469,Driver_11469,Mumbai,Sedan,4.4,30,157940.7,93.8,163.6,98.7,Maintenance,0.172,3884.11,34153.07,120,455350.79,274263.95
11470,111470,Driver_11470,Mumbai,Sedan,7.0,75,223978.6,87.8,535.4,86.0,Active,0.123,877.47,25318.58,160,763042.21,448249.66
11471,111471,Driver_11471,Mumbai,Sedan,6.5,60,87416.8,67.5,223.8,72.9,Inactive,0.181,2020.48,7022.91,140,776141.37,381255.37
11472,111472,Driver_11472,Delhi,SUV,2.5,75,49235.9,87.7,363.4,83.5,Active,0.181,3176.54,24982.82,120,466061.62,286167.83
11473,111473,Driver_11473,Bangalore,Mini EV,3.9,30,97168.9,57.9,91.4,84.0,Active,0.19,696.64,32575.3,140,718850.15,315760.84
11474,111474,Driver_11474,Bangalore,Mini EV,6.1,30,163942.4,92.9,199.1,91.7,Active,0.14,2817.66,35040.99,160,173480.43,113274.76
11475,111475,Driver_11475,Bangalore,SUV,2.5,40,9979.9,30.2,82.7,81.5,Active,0.146,2908.74,38364.76,100,384269.63,264689.12
11476,111476,Driver_11476,Delhi,SUV,1.1,30,98075.3,84.8,136.0,92.2,Maintenance,0.187,1883.98,28339.93,160,684758.67,423321.15
11477,111477,Driver_11477,Delhi,Mini EV,0.6,75,169819.9,84.7,426.3,84.4,Maintenance,0.149,4041.85,30801.61,160,662515.84,328653.19
11478,111478,Driver_11478,Delhi,Mini EV,4.1,50,54931.9,73.3,218.2,87.7,Inactive,0.168,1109.59,27998.25,120,594246.4,272372.89
11479,111479,Driver_11479,Delhi,Mini EV,5.6,50,43622.6,51.1,137.4,70.3,Active,0.186,3284.22,43240.53,140,156856.95,101158.55
11480,111480,Driver_11480,Chennai,Sedan,6.9,40,72537.3,37.9,79.8,71.8,Inactive,0.19,3818.88,31685.68,100,65426.51,35705.3
11481,111481,Driver_11481,Chennai,Mini EV,5.4,30,244303.7,10.5,26.0,77.3,Maintenance,0.121,2093.58,14578.69,140,361633.05,223680.27
11482,111482,Driver_11482,Mumbai,Hatchback,3.0,40,85906.5,51.4,138.9,85.3,Active,0.148,4282.44,41062.2,140,493630.93,272496.12
11483,111483,Driver_11483,Delhi,Sedan,5.2,30,218121.4,58.6,106.5,98.0,Active,0.165,1303.72,24117.48,160,123579.48,77649.71
11484,111484,Driver_11484,Mumbai,Sedan,6.2,30,74415.4,22.2,55.5,78.3,Inactive,0.12,2519.95,36456.46,120,252086.17,115732.53
